#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2022-08-10T21:36:46 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ62f40c182a5db4	
#INFO	-out.max=unlimited	
#INFO	queryParameters=34	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/AJ/159/60&tab:{J/AJ/159/60/table1}&key:source=J/AJ/159/60/table1&HTTPPRM:&
#-source=J/AJ/159/60/table1
#-order=I
#-out=TIC
#-out=Outbst
#-out=Flare
#-out=tpeak
#-out=e_tpeak
#-out=E_tpeak
#-out=Amp
#-out=e_Amp
#-out=E_Amp
#-out=FWHMdt
#-out=e_FWHMdt
#-out=E_FWHMdt
#-out=Ebol
#-out=e_Ebol
#-out=E_Ebol
#-out=MCME
#-out=e_MCME
#-out=E_MCME
#-out=Tmag
#-out=Teff
#-out=Rad
#-out=logg
#-out=SpT
#-out=Prot-t
#-out=Prot-k
#-out=Prot
#-out=Chem
#-out=O3cons
#-out=O3perm
#

#RESOURCE=yCat_51590060
#Name: J/AJ/159/60
#Title: 8695 flares from 1228 stars in TESS sectors 1 & 2 (Gunther+, 2020)
#Table	J_AJ_159_60_table1:
#Name: J/AJ/159/60/table1
#Title: Catalog of all individual flares found in the Transiting Exoplanet Survey Satellite (TESS) sectors 1 and 2
#Column	TIC	(I9)	[2760232/471015484] TESS input catalog identifier	[ucd=meta.id;meta.main]
#Column	Outbst	(I2)	[1/58] Outburst number	[ucd=meta.id]
#Column	Flare	(I1)	[1/5] Flare number	[ucd=meta.id]
#Column	tpeak	(F14.6)	[2458325/2458382] Peak time, posterior median, flare, Barycentric Julian Date	[ucd=time.epoch;stat.median]
#Column	e_tpeak	(F9.6)	[2e-6/0.046] Lower uncertainty on tpeak	[ucd=stat.error]
#Column	E_tpeak	(F9.6)	[2e-6/0.065] Upper uncertainty on tpeak	[ucd=stat.error;stat.max]
#Column	Amp	(F8.5)	[0.00065/16] Flare amplitude, relative	[ucd=src.var.amplitude;arith.ratio]
#Column	e_Amp	(F8.5)	[7e-5/3.4] Lower uncertainty on Amp	[ucd=stat.error]
#Column	E_Amp	(F8.5)	[7e-5/1.5] Upper uncertainty on Amp	[ucd=stat.error;stat.max]
#Column	FWHMdt	(F8.5)	[0.0001/0.08] Full-width at half-maximum, flare duration	[ucd=time.interval]
#Column	e_FWHMdt	(F8.5)	[2e-05/0.05] Lower uncertainty on FWHMdt	[ucd=stat.error]
#Column	E_FWHMdt	(F8.5)	[2e-05/0.08] Upper uncertainty on FWHMdt	[ucd=stat.error;stat.max]
#Column	Ebol	(E9.2)	[1e+30/9e+36]? Bolometric energy, flare; in erg units	[ucd=phys.energy]
#Column	e_Ebol	(E9.2)	[1e+30/2e+36]? Lower uncertainty on Ebol	[ucd=stat.error]
#Column	E_Ebol	(E9.2)	[1e+30/4e+36]? Upper uncertainty on Ebol	[ucd=stat.error;stat.max]
#Column	MCME	(E9.2)	[1e+18/3e+22]? Possible mass of a coronal mass ejection post flare	[ucd=phys.mass]
#Column	e_MCME	(E9.2)	[1e+18/3e+22]? Lower uncertainty on MCME	[ucd=stat.error]
#Column	E_MCME	(E9.2)	[1e+19/2e+24]? Upper uncertainty on MCME	[ucd=stat.error;stat.max]
#Column	Tmag	(F8.5)	[3/17] TESS magnitude, star	[ucd=phot.mag;em.opt]
#Column	Teff	(I5)	[2801/31000]? Stellar effective temperature [NULL integer written as an empty string]	[ucd=phys.temperature.effective]
#Column	Rad	(F9.6)	[0.1/46]? Stellar radius	[ucd=phys.size.radius]
#Column	logg	(F8.5)	[3.6/5.6]? Log, surface gravity	[ucd=phys.gravity]
#Column	SpT	(A6)	Spectral Type	[ucd=src.spType]
#Column	Prot-t	(F9.6)	[0.003/5]? Rotation period extracted, TESS	[ucd=time.period]
#Column	Prot-k	(F9.6)	[0.5/46]? Rotation period extracted, KELT	[ucd=time.period]
#Column	Prot	(F9.6)	[0.003/39]? Accepted rotational period	[ucd=time.period]
#Column	Chem	(I1)	[0/1] Trigger prebiotic chemistry code (1=yes; 122 occurrences)	[ucd=meta.code]
#Column	O3cons	(I1)	[0/1] Ozone depletion, conservative threshold code (1=yes; 340 occurrences)	[ucd=meta.code]
#Column	O3perm	(I1)	[0/1] Ozone depletion, permissive threshold code (1=yes; 1291 occurrences)	[ucd=meta.code]
TIC|Outbst|Flare|tpeak|e_tpeak|E_tpeak|Amp|e_Amp|E_Amp|FWHMdt|e_FWHMdt|E_FWHMdt|Ebol|e_Ebol|E_Ebol|MCME|e_MCME|E_MCME|Tmag|Teff|Rad|logg|SpT|Prot-t|Prot-k|Prot|Chem|O3cons|O3perm
234998454| 2|1|2458342.198159| 0.000232| 0.000172| 0.90953| 0.04598| 0.04862| 0.00523| 0.00053| 0.00053| 1.16e+33| 7.97e+31| 9.58e+31| 9.88e+19| 9.43e+19| 1.97e+21|14.71200| 2863| 0.152283| 5.16744|M4-M10|         |         |         |0|0|0
235037761| 1|1|2458325.323641| 0.000314| 0.000417| 0.00970| 0.00138| 0.00167| 0.00395| 0.00112| 0.00122| 1.99e+33| 5.54e+32| 4.74e+32| 1.38e+20| 1.27e+20| 1.36e+21| 9.85670| 4174| 0.903104|        |FGK   | 3.715193| 7.308870| 3.715193|0|0|0
235037761| 2|1|2458342.624444| 0.000068| 0.000065| 0.03185| 0.00237| 0.00303| 0.00188| 0.00025| 0.00024| 3.32e+33| 2.36e+32| 2.25e+32| 2.28e+20| 2.15e+20| 2.91e+21| 9.85670| 4174| 0.903104|        |FGK   | 3.715193| 7.308870| 3.715193|0|0|0
235037761| 3|1|2458348.175569| 0.000766| 0.000697| 0.01802| 0.00152| 0.00156| 0.01664| 0.00243| 0.00271| 1.41e+34| 1.47e+33| 1.55e+33| 3.49e+20| 3.18e+20| 6.76e+21| 9.85670| 4174| 0.903104|        |FGK   | 3.715193| 7.308870| 3.715193|0|0|0
237338543| 1|1|2458326.576069| 0.000137| 0.000123| 0.03787| 0.00361| 0.00419| 0.00269| 0.00054| 0.00054| 9.71e+32| 1.67e+32| 1.74e+32| 7.46e+19| 7.13e+19| 1.16e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 2|1|2458326.720329| 0.000196| 0.000193| 0.06055| 0.00297| 0.00300| 0.00663| 0.00065| 0.00070| 4.32e+33| 2.88e+32| 4.02e+32| 3.01e+20| 2.82e+20| 1.01e+22|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 3|1|2458329.247474| 0.000066| 0.000075| 0.07526| 0.00446| 0.00509| 0.00268| 0.00033| 0.00034| 2.10e+33| 1.87e+32| 1.80e+32| 1.88e+20| 1.72e+20| 4.67e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 4|1|2458336.431981| 0.000347| 0.000470| 0.01745| 0.00298| 0.00393| 0.00430| 0.00126| 0.00151| 7.30e+32| 1.24e+32| 1.54e+32| 4.68e+19| 4.39e+19| 1.16e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 5|1|2458342.005190| 0.000150| 0.000146| 0.04784| 0.00465| 0.00533| 0.00247| 0.00065| 0.00095| 1.12e+33| 3.38e+32| 3.02e+32| 1.14e+20| 1.07e+20| 2.07e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 5|2|2458341.938980| 0.000066| 0.000077| 0.07484| 0.00668| 0.00993| 0.00212| 0.00052| 0.00051| 1.65e+33| 2.81e+32| 3.95e+32| 1.43e+20| 1.40e+20| 1.73e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 6|1|2458342.893390| 0.000536| 0.000520| 0.01749| 0.00259| 0.00310| 0.01050| 0.00334| 0.00473| 1.50e+33| 3.93e+32| 7.49e+32| 1.48e+20| 1.38e+20| 2.09e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 7|1|2458343.316859| 0.000200| 0.000269| 0.02314| 0.00388| 0.00484| 0.00302| 0.00091| 0.00124| 7.23e+32| 1.36e+32| 2.02e+32| 9.56e+19| 8.67e+19| 2.22e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 8|1|2458343.632449| 0.000257| 0.000300| 0.03731| 0.00306| 0.00312| 0.00591| 0.00097| 0.00113| 2.02e+33| 3.29e+32| 3.88e+32| 1.66e+20| 1.57e+20| 4.03e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543| 9|1|2458346.204865| 0.000359| 0.000415| 0.01986| 0.00309| 0.00325| 0.00419| 0.00110| 0.00145| 8.87e+32| 2.51e+32| 2.30e+32| 9.23e+19| 8.30e+19| 2.47e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543|10|1|2458346.684328| 0.000026| 0.000026| 0.25136| 0.00979| 0.01133| 0.00143| 0.00012| 0.00011| 3.36e+33| 1.73e+32| 2.17e+32| 1.53e+20| 1.46e+20| 2.96e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543|11|1|2458347.034861| 0.000451| 0.000452| 0.03918| 0.00250| 0.00255| 0.01898| 0.00211| 0.00220| 6.56e+33| 8.22e+32| 1.01e+33| 2.89e+20| 2.76e+20| 3.75e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543|13|1|2458351.602214| 0.000333| 0.000285| 0.02451| 0.00505| 0.01325| 0.00340| 0.00190| 0.00188| 8.25e+32| 2.95e+32| 2.58e+32| 7.35e+19| 6.96e+19| 8.51e+20|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237338543|14|1|2458352.689750| 0.000274| 0.000270| 0.03326| 0.00447| 0.00629| 0.00451| 0.00136| 0.00152| 1.52e+33| 2.94e+32| 4.83e+32| 1.67e+20| 1.56e+20| 5.34e+21|11.42200| 3569| 0.562388| 4.68327|M0-M4 | 0.500040|         | 0.500040|0|0|0
237339854| 1|1|2458331.941770| 0.000532| 0.000770| 0.04867| 0.00834| 0.00900| 0.00672| 0.00209| 0.00371|         |         |         |         |         |         |13.05800|     |         |        |      | 0.289448|         | 0.289448|0|0|0
237339854| 2|1|2458340.905637| 0.000194| 0.000304| 0.04622| 0.01041| 0.01582| 0.00244| 0.00100| 0.00135|         |         |         |         |         |         |13.05800|     |         |        |      | 0.289448|         | 0.289448|0|0|0
237880881| 1|1|2458325.834679| 0.000157| 0.000138| 0.11590| 0.01700| 0.02290| 0.00245| 0.00068| 0.00080| 2.13e+32| 3.72e+31| 4.59e+31| 3.54e+19| 3.17e+19| 9.44e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 3|1|2458331.659645| 0.000046| 0.000055| 1.00398| 0.06185| 0.06737| 0.00210| 0.00040| 0.00024| 1.83e+33| 3.62e+32| 3.48e+32| 1.79e+20| 1.68e+20| 6.20e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 3|2|2458331.669397| 0.000209| 0.000208| 0.49311| 0.05463| 0.06146| 0.00975| 0.00191| 0.00207| 4.12e+33| 9.96e+32| 1.49e+33| 1.12e+20| 9.91e+19| 2.71e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 3|3|2458331.663946| 0.000064| 0.000076| 1.33837| 0.10124| 0.08637| 0.00756| 0.00092| 0.00103| 9.03e+33| 1.70e+33| 1.75e+33| 1.80e+20| 1.74e+20| 3.64e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 4|1|2458333.706051| 0.000487| 0.000508| 0.05757| 0.00757| 0.00779| 0.00818| 0.00182| 0.00241| 4.29e+32| 7.31e+31| 1.17e+32| 5.44e+19| 5.04e+19| 5.55e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 5|1|2458334.009138| 0.000118| 0.000126| 0.17483| 0.01609| 0.01825| 0.00277| 0.00052| 0.00063| 4.22e+32| 5.03e+31| 5.64e+31| 6.93e+19| 6.41e+19| 2.06e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 6|1|2458340.167180| 0.000068| 0.000074| 0.26207| 0.02636| 0.03641| 0.00204| 0.00039| 0.00036| 5.12e+32| 4.47e+31| 5.19e+31| 6.00e+19| 5.74e+19| 1.13e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 1|1|2458358.533754| 0.000358| 0.000383| 0.04843| 0.00869| 0.00980| 0.00445| 0.00130| 0.00222| 1.66e+32| 3.79e+31| 3.99e+31| 4.89e+19| 4.61e+19| 6.81e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 5|1|2458374.921304| 0.000205| 0.000214| 0.19625| 0.01284| 0.01058| 0.00627| 0.00063| 0.00070| 9.50e+32| 1.11e+32| 1.24e+32| 9.38e+19| 9.00e+19| 1.33e+21|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 5|2|2458374.926673| 0.000349| 0.000281| 0.10733| 0.01112| 0.01116| 0.00689| 0.00124| 0.00144| 6.19e+32| 1.25e+32| 1.61e+32| 5.75e+19| 5.58e+19| 9.88e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 6|1|2458379.336320| 0.000136| 0.000136| 0.10229| 0.01206| 0.01707| 0.00286| 0.00077| 0.00081| 2.66e+32| 4.63e+31| 5.27e+31| 4.78e+19| 4.33e+19| 4.64e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 7|1|2458380.800944| 0.000104| 0.000107| 0.23479| 0.01497| 0.01510| 0.00275| 0.00041| 0.00050| 5.20e+32| 6.58e+31| 7.64e+31| 5.88e+19| 5.46e+19| 4.83e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237880881| 7|2|2458380.809761| 0.001038| 0.001020| 0.07961| 0.01025| 0.01072| 0.03288| 0.00452| 0.00535| 1.57e+33| 2.13e+32| 4.28e+32| 5.27e+19| 4.51e+19| 9.22e+20|13.47390| 2956| 0.274847| 4.95469|M4-M10| 0.351883|         | 0.351883|0|0|0
237883499| 1|1|2458356.062636| 0.000294| 0.000222| 0.10750| 0.03585| 0.06810| 0.00120| 0.00060| 0.00100| 1.56e+32| 5.36e+31| 4.58e+31| 3.28e+19| 3.05e+19| 9.88e+20|14.07000| 3040| 0.291332| 4.93541|M4-M10| 0.294750|         | 0.294750|0|0|0
237883499| 2|1|2458361.834580| 0.000084| 0.000086| 0.35184| 0.01565| 0.01648| 0.00330| 0.00027| 0.00029| 1.41e+33| 1.18e+32| 9.63e+31| 1.37e+20| 1.24e+20| 1.27e+21|14.07000| 3040| 0.291332| 4.93541|M4-M10| 0.294750|         | 0.294750|0|0|0
237883499| 3|1|2458377.196850| 0.000524| 0.000602| 0.07019| 0.01095| 0.01213| 0.00708| 0.00202| 0.00296| 5.50e+32| 1.24e+32| 1.98e+32| 7.44e+19| 6.88e+19| 1.99e+21|14.07000| 3040| 0.291332| 4.93541|M4-M10| 0.294750|         | 0.294750|0|0|0
237883772| 1|1|2458354.818865| 0.000097| 0.000108| 0.15823| 0.00778| 0.00812| 0.00459| 0.00044| 0.00049| 1.27e+33| 1.07e+32| 9.66e+31| 1.03e+20| 9.77e+19| 2.16e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 1|2|2458354.789109| 0.000323| 0.000349| 0.04249| 0.00775| 0.00897| 0.00420| 0.00141| 0.00175| 2.77e+32| 7.53e+31| 8.99e+31| 3.68e+19| 3.57e+19| 1.29e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 3|1|2458361.378304| 0.000300| 0.000363| 0.03804| 0.00869| 0.01233| 0.00310| 0.00134| 0.00149| 1.86e+32| 5.84e+31| 8.12e+31| 2.66e+19| 2.50e+19| 5.72e+20|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 4|1|2458370.140378| 0.000148| 0.000139| 0.08433| 0.01065| 0.01412| 0.00215| 0.00055| 0.00056| 3.28e+32| 5.78e+31| 4.01e+31| 4.28e+19| 4.07e+19| 8.18e+20|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 5|1|2458370.759983| 0.000408| 0.000515| 0.03511| 0.00675| 0.00784| 0.00526| 0.00184| 0.00278| 2.83e+32| 8.84e+31| 9.38e+31| 4.62e+19| 4.21e+19| 1.33e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 6|1|2458372.498701| 0.000137| 0.000138| 0.09129| 0.00907| 0.00957| 0.00310| 0.00058| 0.00072| 5.04e+32| 7.52e+31| 9.25e+31| 5.53e+19| 5.26e+19| 1.15e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 7|1|2458375.238772| 0.000963| 0.001072| 0.06702| 0.01008| 0.00916| 0.04469| 0.00726| 0.01019| 2.98e+33| 5.72e+32| 6.51e+32| 1.69e+20| 1.61e+20| 2.45e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 7|2|2458375.212853| 0.000187| 0.000216| 0.06324| 0.01052| 0.01295| 0.00283| 0.00096| 0.00107| 2.84e+32| 6.05e+31| 7.40e+31| 4.27e+19| 4.14e+19| 8.57e+20|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237883772| 7|3|2458375.233846| 0.000092| 0.000094| 0.16593| 0.00940| 0.00919| 0.00418| 0.00045| 0.00047| 1.14e+33| 1.16e+32| 1.19e+32| 1.04e+20| 9.90e+19| 2.51e+21|13.09060| 3142| 0.310150| 4.91466|M4-M10| 0.425695|         | 0.425695|0|0|0
237885807| 1|1|2458325.369852| 0.000422| 0.000517| 0.01575| 0.00150| 0.00163| 0.01173| 0.00194| 0.00199| 9.60e+32| 1.07e+32| 8.64e+31| 1.09e+20| 1.02e+20| 3.76e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 3|1|2458328.527554| 0.000142| 0.000128| 0.03435| 0.00414| 0.00501| 0.00219| 0.00047| 0.00055| 3.75e+32| 5.20e+31| 5.85e+31| 4.93e+19| 4.71e+19| 6.45e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 3|2|2458328.593184| 0.000130| 0.000142| 0.02989| 0.00349| 0.00454| 0.00286| 0.00066| 0.00067| 3.67e+32| 4.44e+31| 6.08e+31| 4.84e+19| 4.70e+19| 9.06e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 4|1|2458333.273169| 0.000089| 0.000090| 0.05567| 0.00315| 0.00312| 0.00297| 0.00031| 0.00035| 9.18e+32| 7.51e+31| 8.77e+31| 9.69e+19| 8.72e+19| 1.10e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 5|1|2458335.292628| 0.000024| 0.000028| 0.49511| 0.01676| 0.02277| 0.00107| 0.00008| 0.00007| 2.90e+33| 8.11e+31| 6.99e+31| 1.83e+20| 1.71e+20| 2.11e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 6|1|2458336.095654| 0.000076| 0.000073| 0.07547| 0.00598| 0.00882| 0.00170| 0.00036| 0.00032| 6.78e+32| 7.78e+31| 8.43e+31| 7.14e+19| 6.81e+19| 9.59e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 6|2|2458336.105240| 0.000654| 0.000651| 0.02067| 0.00195| 0.00202| 0.01954| 0.00265| 0.00286| 1.95e+33| 3.44e+32| 3.00e+32| 1.37e+20| 1.34e+20| 2.90e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 7|1|2458336.953195| 0.000172| 0.000197| 0.02433| 0.00268| 0.00320| 0.00394| 0.00095| 0.00104| 5.74e+32| 1.07e+32| 1.25e+32| 5.76e+19| 5.48e+19| 1.22e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 8|1|2458338.114233| 0.000369| 0.000523| 0.01686| 0.00242| 0.00263| 0.00639| 0.00199| 0.00301| 5.72e+32| 1.81e+32| 2.12e+32| 6.11e+19| 5.86e+19| 1.29e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 8|2|2458338.224148| 0.000406| 0.000549| 0.01282| 0.00271| 0.00328| 0.00538| 0.00211| 0.00470| 3.87e+32| 1.21e+32| 2.57e+32| 5.27e+19| 5.13e+19| 1.11e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 9|1|2458340.496438| 0.000507| 0.000640| 0.02358| 0.00310| 0.00343| 0.00822| 0.00235| 0.00364| 1.02e+33| 2.24e+32| 4.06e+32| 9.79e+19| 9.50e+19| 1.20e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|10|1|2458340.908433| 0.000162| 0.000156| 0.05990| 0.00357| 0.00375| 0.00501| 0.00056| 0.00059| 1.57e+33| 2.06e+32| 1.79e+32| 1.41e+20| 1.28e+20| 3.91e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|11|1|2458341.267939| 0.000180| 0.000192| 0.03197| 0.00218| 0.00223| 0.00625| 0.00078| 0.00091| 1.18e+33| 1.47e+32| 1.31e+32| 9.55e+19| 9.11e+19| 1.73e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|12|1|2458341.482887| 0.001257| 0.001353| 0.01371| 0.00297| 0.00355| 0.04381| 0.03338| 0.02015| 1.95e+33| 1.35e+33| 9.64e+32| 1.68e+20| 1.58e+20| 3.59e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|13|1|2458343.930687| 0.000069| 0.000070| 0.07701| 0.00489| 0.00552| 0.00250| 0.00027| 0.00027| 9.36e+32| 4.32e+31| 7.84e+31| 1.01e+20| 9.32e+19| 3.55e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|14|1|2458344.261157| 0.001049| 0.001097| 0.01346| 0.00185| 0.00194| 0.01645| 0.00431| 0.00584| 8.80e+32| 1.59e+32| 3.05e+32| 1.05e+20| 9.93e+19| 1.25e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|14|2|2458344.338033| 0.000288| 0.000360| 0.01722| 0.00290| 0.00333| 0.00392| 0.00111| 0.00156| 3.72e+32| 7.69e+31| 9.45e+31| 4.54e+19| 4.42e+19| 5.63e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|16|1|2458346.168519| 0.000346| 0.000367| 0.01462| 0.00238| 0.00299| 0.00569| 0.00201| 0.00269| 4.47e+32| 1.16e+32| 1.87e+32| 6.35e+19| 5.93e+19| 2.55e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|17|1|2458346.364197| 0.000042| 0.000038| 0.10883| 0.02717| 0.02602| 0.00087| 0.00023| 0.00051| 4.60e+32| 3.76e+31| 1.12e+32| 5.55e+19| 5.26e+19| 7.12e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|19|1|2458349.230688| 0.000241| 0.000248| 0.04038| 0.00452| 0.00572| 0.00519| 0.00124| 0.00143| 1.27e+33| 2.29e+32| 1.53e+32| 9.35e+19| 8.91e+19| 2.19e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807|21|1|2458350.705854| 0.000086| 0.000078| 0.04993| 0.00919| 0.01199| 0.00146| 0.00039| 0.00059| 4.05e+32| 6.00e+31| 7.71e+31| 7.00e+19| 6.47e+19| 1.90e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 1|1|2458354.643283| 0.000114| 0.000114| 0.04699| 0.00337| 0.00351| 0.00370| 0.00044| 0.00051| 7.65e+32| 6.24e+31| 6.42e+31| 9.18e+19| 8.47e+19| 3.11e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 2|1|2458354.878152| 0.000213| 0.000297| 0.01794| 0.00381| 0.00471| 0.00248| 0.00080| 0.00139| 2.14e+32| 5.32e+31| 6.34e+31| 3.63e+19| 3.22e+19| 8.32e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 4|1|2458358.279253| 0.000037| 0.000036| 0.12984| 0.00797| 0.01185| 0.00164| 0.00026| 0.00024| 1.03e+33| 9.65e+31| 1.06e+32| 9.32e+19| 8.86e+19| 1.10e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 4|2|2458358.265382| 0.000135| 0.000102| 0.06507| 0.01691| 0.02145| 0.00067| 0.00021| 0.00035| 2.01e+32| 3.21e+31| 3.28e+31| 2.85e+19| 2.75e+19| 6.07e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 4|3|2458358.292748| 0.003330| 0.003547| 0.01593| 0.00152| 0.00161| 0.05452| 0.01977| 0.01348| 2.70e+33| 6.93e+32| 4.35e+32| 1.72e+20| 1.65e+20| 4.46e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 5|1|2458359.367616| 0.000389| 0.000479| 0.01270| 0.00261| 0.00298| 0.00399| 0.00150| 0.00186| 2.80e+32| 9.99e+31| 1.37e+32| 4.07e+19| 3.88e+19| 9.03e+20|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
237885807| 6|1|2458360.485979| 0.000168| 0.000171| 0.03739| 0.00213| 0.00222| 0.00608| 0.00069| 0.00079| 1.07e+33| 9.53e+31| 1.46e+32| 1.10e+20| 9.92e+19| 2.71e+21|11.46510| 3300| 0.492605| 4.74389|M0-M4 | 0.914905|         | 0.914905|0|0|0
